[Czas: 17:13:37.837]	[Komisja B] [P] Przewodniczący 0 w komisji B: Rozpoczynam pracę.
[Czas: 17:13:40.662]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017057] treść nr: 6
[Czas: 17:13:40.926]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017157] |	 Wynik cząstkowy: 65
[Czas: 17:13:40.926]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017157] |	 ZDAŁ B |	 Wynik: 59.00 pkt
[Czas: 17:13:40.927]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017158] treść nr: 29
[Czas: 17:13:40.927]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017158] treść nr: 16
[Czas: 17:13:40.927]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017158] treść nr: 2
[Czas: 17:13:40.927]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017158] |	 Wynik cząstkowy: 67
[Czas: 17:13:40.927]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017158] |	 Wynik cząstkowy: 70
[Czas: 17:13:40.927]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017158] |	 Wynik cząstkowy: 44
[Czas: 17:13:40.927]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017158] |	 ZDAŁ B |	 Wynik: 60.33 pkt
[Czas: 17:13:40.927]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017159] treść nr: 9
[Czas: 17:13:40.927]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017159] treść nr: 22
[Czas: 17:13:40.927]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017159] treść nr: 3
[Czas: 17:13:40.928]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017159] |	 Wynik cząstkowy: 55
[Czas: 17:13:40.928]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017159] |	 Wynik cząstkowy: 6
[Czas: 17:13:40.928]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017159] |	 Wynik cząstkowy: 43
[Czas: 17:13:40.928]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017159] |	 ZDAŁ B |	 Wynik: 34.67 pkt
[Czas: 17:13:40.928]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017160] treść nr: 11
[Czas: 17:13:40.928]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017160] treść nr: 47
[Czas: 17:13:40.928]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017160] treść nr: 2
[Czas: 17:13:40.929]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017160] |	 Wynik cząstkowy: 86
[Czas: 17:13:40.928]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017160] |	 Wynik cząstkowy: 52
[Czas: 17:13:40.928]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017160] |	 Wynik cząstkowy: 12
[Czas: 17:13:40.929]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017160] |	 ZDAŁ B |	 Wynik: 50.00 pkt
[Czas: 17:13:40.929]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017161] treść nr: 14
[Czas: 17:13:40.929]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017161] treść nr: 2
[Czas: 17:13:40.929]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017161] treść nr: 26
[Czas: 17:13:40.929]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017161] |	 Wynik cząstkowy: 36
[Czas: 17:13:40.929]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017161] |	 Wynik cząstkowy: 12
[Czas: 17:13:40.929]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017161] |	 Wynik cząstkowy: 81
[Czas: 17:13:40.929]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017161] |	 ZDAŁ B |	 Wynik: 43.00 pkt
[Czas: 17:13:40.930]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017162] treść nr: 47
[Czas: 17:13:40.930]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017162] treść nr: 7
[Czas: 17:13:40.930]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017162] treść nr: 34
[Czas: 17:13:40.930]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017162] |	 Wynik cząstkowy: 82
[Czas: 17:13:40.930]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017162] |	 Wynik cząstkowy: 44
[Czas: 17:13:40.930]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017162] |	 Wynik cząstkowy: 29
[Czas: 17:13:40.930]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017162] |	 ZDAŁ B |	 Wynik: 51.67 pkt
[Czas: 17:13:40.931]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017163] treść nr: 31
[Czas: 17:13:40.931]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017163] treść nr: 23
[Czas: 17:13:40.931]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017163] treść nr: 17
[Czas: 17:13:40.931]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017163] |	 Wynik cząstkowy: 67
[Czas: 17:13:40.931]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017163] |	 Wynik cząstkowy: 18
[Czas: 17:13:40.931]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017163] |	 Wynik cząstkowy: 42
[Czas: 17:13:40.931]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017163] |	 ZDAŁ B |	 Wynik: 42.33 pkt
[Czas: 17:13:40.932]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017164] treść nr: 6
[Czas: 17:13:40.932]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017164] treść nr: 30
[Czas: 17:13:40.932]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017164] treść nr: 39
[Czas: 17:13:40.932]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017164] |	 Wynik cząstkowy: 25
[Czas: 17:13:40.932]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017164] |	 Wynik cząstkowy: 55
[Czas: 17:13:40.932]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017164] |	 Wynik cząstkowy: 54
[Czas: 17:13:40.933]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017164] |	 ZDAŁ B |	 Wynik: 44.67 pkt
[Czas: 17:13:40.933]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017165] treść nr: 32
[Czas: 17:13:40.933]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017165] treść nr: 15
[Czas: 17:13:40.933]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017165] treść nr: 30
[Czas: 17:13:40.934]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017165] |	 Wynik cząstkowy: 86
[Czas: 17:13:40.934]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017165] |	 Wynik cząstkowy: 7
[Czas: 17:13:40.934]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017165] |	 Wynik cząstkowy: 91
[Czas: 17:13:40.934]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017165] |	 ZDAŁ B |	 Wynik: 61.33 pkt
[Czas: 17:13:40.934]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017166] treść nr: 24
[Czas: 17:13:40.934]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017166] treść nr: 2
[Czas: 17:13:40.935]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017166] treść nr: 36
[Czas: 17:13:40.935]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017166] |	 Wynik cząstkowy: 13
[Czas: 17:13:40.935]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017166] |	 Wynik cząstkowy: 78
[Czas: 17:13:40.935]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017166] |	 Wynik cząstkowy: 64
[Czas: 17:13:40.935]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017166] |	 ZDAŁ B |	 Wynik: 51.67 pkt
[Czas: 17:13:40.936]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017167] treść nr: 18
[Czas: 17:13:40.936]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017167] treść nr: 13
[Czas: 17:13:40.936]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017167] treść nr: 4
[Czas: 17:13:40.936]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017167] |	 Wynik cząstkowy: 46
[Czas: 17:13:40.936]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017167] |	 Wynik cząstkowy: 68
[Czas: 17:13:40.936]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017167] |	 Wynik cząstkowy: 3
[Czas: 17:13:40.936]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017167] |	 ZDAŁ B |	 Wynik: 39.00 pkt
[Czas: 17:13:40.937]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017168] treść nr: 3
[Czas: 17:13:40.937]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017168] treść nr: 49
[Czas: 17:13:40.937]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017168] treść nr: 22
[Czas: 17:13:40.937]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017168] |	 Wynik cząstkowy: 91
[Czas: 17:13:40.937]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017168] |	 Wynik cząstkowy: 57
[Czas: 17:13:40.937]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017168] |	 Wynik cząstkowy: 82
[Czas: 17:13:40.937]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017168] |	 ZDAŁ B |	 Wynik: 76.67 pkt
[Czas: 17:13:40.937]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017169] treść nr: 36
[Czas: 17:13:40.938]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017169] treść nr: 40
[Czas: 17:13:40.938]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017169] treść nr: 20
[Czas: 17:13:40.938]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017169] |	 Wynik cząstkowy: 10
[Czas: 17:13:40.938]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017169] |	 Wynik cząstkowy: 97
[Czas: 17:13:40.938]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017169] |	 Wynik cząstkowy: 92
[Czas: 17:13:40.938]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017169] |	 ZDAŁ B |	 Wynik: 66.33 pkt
[Czas: 17:13:40.939]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017170] treść nr: 10
[Czas: 17:13:40.939]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017170] treść nr: 31
[Czas: 17:13:40.939]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017170] treść nr: 38
[Czas: 17:13:40.939]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017170] |	 Wynik cząstkowy: 37
[Czas: 17:13:40.939]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017170] |	 Wynik cząstkowy: 77
[Czas: 17:13:40.939]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017170] |	 Wynik cząstkowy: 89
[Czas: 17:13:40.939]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017170] |	 ZDAŁ B |	 Wynik: 67.67 pkt
[Czas: 17:13:40.940]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017171] treść nr: 24
[Czas: 17:13:40.940]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017171] treść nr: 39
[Czas: 17:13:40.940]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017171] treść nr: 30
[Czas: 17:13:40.940]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017171] |	 Wynik cząstkowy: 37
[Czas: 17:13:40.940]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017171] |	 Wynik cząstkowy: 38
[Czas: 17:13:40.940]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017171] |	 Wynik cząstkowy: 57
[Czas: 17:13:40.940]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017171] |	 ZDAŁ B |	 Wynik: 44.00 pkt
[Czas: 17:13:40.941]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017172] treść nr: 6
[Czas: 17:13:40.941]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017172] treść nr: 8
[Czas: 17:13:40.941]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017172] treść nr: 9
[Czas: 17:13:40.941]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017172] |	 Wynik cząstkowy: 21
[Czas: 17:13:40.941]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017172] |	 Wynik cząstkowy: 16
[Czas: 17:13:40.941]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017172] |	 Wynik cząstkowy: 11
[Czas: 17:13:40.941]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017172] |	 OBLAŁ B |	 Wynik: 16.00 pkt
[Czas: 17:13:40.942]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017173] treść nr: 17
[Czas: 17:13:40.942]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017173] treść nr: 27
[Czas: 17:13:40.942]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017173] treść nr: 29
[Czas: 17:13:40.942]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017173] |	 Wynik cząstkowy: 100
[Czas: 17:13:40.942]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017173] |	 Wynik cząstkowy: 8
[Czas: 17:13:40.942]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017173] |	 Wynik cząstkowy: 38
[Czas: 17:13:40.942]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017173] |	 ZDAŁ B |	 Wynik: 48.67 pkt
[Czas: 17:13:40.944]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017175] treść nr: 23
[Czas: 17:13:40.944]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017175] treść nr: 48
[Czas: 17:13:40.944]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017175] treść nr: 40
[Czas: 17:13:40.944]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017175] |	 Wynik cząstkowy: 38
[Czas: 17:13:40.944]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017175] |	 Wynik cząstkowy: 46
[Czas: 17:13:40.944]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017175] |	 Wynik cząstkowy: 44
[Czas: 17:13:40.945]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017175] |	 ZDAŁ B |	 Wynik: 42.67 pkt
[Czas: 17:13:40.945]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017176] treść nr: 10
[Czas: 17:13:40.945]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017176] treść nr: 27
[Czas: 17:13:40.945]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017176] treść nr: 3
[Czas: 17:13:40.945]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017176] |	 Wynik cząstkowy: 41
[Czas: 17:13:40.946]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017176] |	 Wynik cząstkowy: 22
[Czas: 17:13:40.945]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017176] |	 Wynik cząstkowy: 7
[Czas: 17:13:40.946]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017176] |	 OBLAŁ B |	 Wynik: 23.33 pkt
[Czas: 17:13:40.946]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017177] treść nr: 24
[Czas: 17:13:40.946]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017177] treść nr: 30
[Czas: 17:13:40.946]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017177] treść nr: 9
[Czas: 17:13:40.947]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017177] |	 Wynik cząstkowy: 5
[Czas: 17:13:40.947]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017177] |	 Wynik cząstkowy: 69
[Czas: 17:13:40.947]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017177] |	 Wynik cząstkowy: 23
[Czas: 17:13:40.947]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017177] |	 ZDAŁ B |	 Wynik: 32.33 pkt
[Czas: 17:13:40.947]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017178] treść nr: 39
[Czas: 17:13:40.947]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017178] treść nr: 30
[Czas: 17:13:40.947]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017178] treść nr: 11
[Czas: 17:13:40.948]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017178] |	 Wynik cząstkowy: 90
[Czas: 17:13:40.948]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017178] |	 Wynik cząstkowy: 45
[Czas: 17:13:40.948]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017178] |	 Wynik cząstkowy: 3
[Czas: 17:13:40.948]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017178] |	 ZDAŁ B |	 Wynik: 46.00 pkt
[Czas: 17:13:40.948]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017179] treść nr: 6
