[Czas: 15:42:48.749]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 15:42:51.164]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887240] treść nr: 24
[Czas: 15:43:04.778]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887309] |	 Wynik cząstkowy: 69
[Czas: 15:43:04.778]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887309] |	 Wynik cząstkowy: 51
[Czas: 15:43:04.778]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887309] |	 Wynik cząstkowy: 27
[Czas: 15:43:04.779]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887309] |	 ZDAŁ A (-> B) |	 Wynik: 59.00 pkt
[Czas: 15:43:04.779]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887310] treść nr: 44
[Czas: 15:43:04.779]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887310] treść nr: 33
[Czas: 15:43:04.780]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887310] treść nr: 25
[Czas: 15:43:04.780]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887310] treść nr: 3
[Czas: 15:43:04.780]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887310] treść nr: 21
[Czas: 15:43:04.984]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887310] |	 Wynik cząstkowy: 26
[Czas: 15:43:04.984]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887310] |	 Wynik cząstkowy: 93
[Czas: 15:43:04.984]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887310] |	 Wynik cząstkowy: 74
[Czas: 15:43:04.984]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887310] |	 Wynik cząstkowy: 54
[Czas: 15:43:04.984]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887310] |	 Wynik cząstkowy: 63
[Czas: 15:43:04.985]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887310] |	 ZDAŁ A (-> B) |	 Wynik: 62.00 pkt
[Czas: 15:43:04.986]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887311] treść nr: 4
[Czas: 15:43:04.986]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887311] treść nr: 37
[Czas: 15:43:04.986]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887311] treść nr: 29
[Czas: 15:43:04.986]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887311] treść nr: 3
[Czas: 15:43:04.986]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887311] treść nr: 43
[Czas: 15:43:05.187]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887311] |	 Wynik cząstkowy: 95
[Czas: 15:43:05.188]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887311] |	 Wynik cząstkowy: 10
[Czas: 15:43:05.188]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887311] |	 Wynik cząstkowy: 9
[Czas: 15:43:05.188]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887311] |	 Wynik cząstkowy: 51
[Czas: 15:43:05.188]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887311] |	 Wynik cząstkowy: 42
[Czas: 15:43:05.189]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887311] |	 ZDAŁ A (-> B) |	 Wynik: 41.40 pkt
[Czas: 15:43:05.189]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887312] treść nr: 22
[Czas: 15:43:05.189]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887312] treść nr: 12
[Czas: 15:43:05.189]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887312] treść nr: 44
[Czas: 15:43:05.189]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887312] treść nr: 5
[Czas: 15:43:05.190]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887312] treść nr: 2
[Czas: 15:43:05.391]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887312] |	 Wynik cząstkowy: 7
[Czas: 15:43:05.391]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887312] |	 Wynik cząstkowy: 56
[Czas: 15:43:05.391]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887312] |	 Wynik cząstkowy: 6
[Czas: 15:43:05.391]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887312] |	 Wynik cząstkowy: 14
[Czas: 15:43:05.392]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887312] |	 Wynik cząstkowy: 50
[Czas: 15:43:05.392]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887312] |	 OBLAŁ A (Koniec) |	 Wynik: 26.60 pkt
[Czas: 15:43:05.392]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887314] treść nr: 13
[Czas: 15:43:05.393]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887314] treść nr: 46
[Czas: 15:43:05.393]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887314] treść nr: 10
[Czas: 15:43:05.393]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887314] treść nr: 39
[Czas: 15:43:05.393]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887314] treść nr: 49
[Czas: 15:43:05.594]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887314] |	 Wynik cząstkowy: 40
[Czas: 15:43:05.594]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887314] |	 Wynik cząstkowy: 72
[Czas: 15:43:05.594]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887314] |	 Wynik cząstkowy: 25
[Czas: 15:43:05.594]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887314] |	 Wynik cząstkowy: 13
[Czas: 15:43:05.594]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887314] |	 Wynik cząstkowy: 48
[Czas: 15:43:05.595]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887314] |	 ZDAŁ A (-> B) |	 Wynik: 39.60 pkt
[Czas: 15:43:05.596]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887315] treść nr: 20
[Czas: 15:43:05.596]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887315] treść nr: 46
[Czas: 15:43:05.596]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887315] treść nr: 48
[Czas: 15:43:05.596]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887315] treść nr: 50
[Czas: 15:43:05.596]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887315] treść nr: 40
[Czas: 15:43:05.801]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887315] |	 Wynik cząstkowy: 55
[Czas: 15:43:05.801]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887315] |	 Wynik cząstkowy: 49
[Czas: 15:43:05.801]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887315] |	 Wynik cząstkowy: 66
[Czas: 15:43:05.801]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887315] |	 Wynik cząstkowy: 58
[Czas: 15:43:05.801]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887315] |	 Wynik cząstkowy: 6
[Czas: 15:43:05.802]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887315] |	 ZDAŁ A (-> B) |	 Wynik: 46.80 pkt
[Czas: 15:43:05.802]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887316] treść nr: 41
[Czas: 15:43:05.803]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887316] treść nr: 45
[Czas: 15:43:05.803]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887316] treść nr: 44
[Czas: 15:43:05.803]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887316] treść nr: 47
[Czas: 15:43:05.803]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887316] treść nr: 48
[Czas: 15:43:06.008]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887316] |	 Wynik cząstkowy: 96
[Czas: 15:43:06.008]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887316] |	 Wynik cząstkowy: 58
[Czas: 15:43:06.008]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887316] |	 Wynik cząstkowy: 51
[Czas: 15:43:06.008]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887316] |	 Wynik cząstkowy: 45
[Czas: 15:43:06.008]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887316] |	 Wynik cząstkowy: 95
[Czas: 15:43:06.009]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887316] |	 ZDAŁ A (-> B) |	 Wynik: 69.00 pkt
[Czas: 15:43:06.010]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887317] treść nr: 21
[Czas: 15:43:06.010]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887317] treść nr: 14
[Czas: 15:43:06.010]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887317] treść nr: 19
[Czas: 15:43:06.010]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887317] treść nr: 10
[Czas: 15:43:06.010]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887317] treść nr: 2
[Czas: 15:43:06.212]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887317] |	 Wynik cząstkowy: 28
[Czas: 15:43:06.211]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887317] |	 Wynik cząstkowy: 73
[Czas: 15:43:06.211]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887317] |	 Wynik cząstkowy: 46
[Czas: 15:43:06.211]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887317] |	 Wynik cząstkowy: 23
[Czas: 15:43:06.211]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887317] |	 Wynik cząstkowy: 52
[Czas: 15:43:06.212]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887317] |	 ZDAŁ A (-> B) |	 Wynik: 44.40 pkt
[Czas: 15:43:06.213]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887318] treść nr: 41
[Czas: 15:43:06.213]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887318] treść nr: 38
[Czas: 15:43:06.213]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887318] treść nr: 14
[Czas: 15:43:06.213]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887318] treść nr: 40
[Czas: 15:43:06.214]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887318] treść nr: 27
[Czas: 15:43:06.419]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887318] |	 Wynik cząstkowy: 83
[Czas: 15:43:06.419]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887318] |	 Wynik cząstkowy: 10
[Czas: 15:43:06.419]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887318] |	 Wynik cząstkowy: 32
[Czas: 15:43:06.419]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887318] |	 Wynik cząstkowy: 33
[Czas: 15:43:06.419]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887318] |	 Wynik cząstkowy: 68
[Czas: 15:43:06.419]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887318] |	 ZDAŁ A (-> B) |	 Wynik: 45.20 pkt
[Czas: 15:43:06.420]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887319] treść nr: 37
[Czas: 15:43:06.420]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887319] treść nr: 27
[Czas: 15:43:06.420]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887319] treść nr: 22
[Czas: 15:43:06.420]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887319] treść nr: 34
[Czas: 15:43:06.421]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887319] treść nr: 25
[Czas: 15:43:06.625]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887319] |	 Wynik cząstkowy: 12
[Czas: 15:43:06.625]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887319] |	 Wynik cząstkowy: 44
[Czas: 15:43:06.625]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887319] |	 Wynik cząstkowy: 47
[Czas: 15:43:06.625]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887319] |	 Wynik cząstkowy: 84
[Czas: 15:43:06.625]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887319] |	 Wynik cząstkowy: 36
[Czas: 15:43:06.626]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887319] |	 ZDAŁ A (-> B) |	 Wynik: 44.60 pkt
[Czas: 15:43:06.626]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887320] treść nr: 3
[Czas: 15:43:06.626]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887320] treść nr: 23
[Czas: 15:43:06.627]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887320] treść nr: 45
[Czas: 15:43:06.627]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887320] treść nr: 14
[Czas: 15:43:06.627]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887320] treść nr: 38
[Czas: 15:43:06.828]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887320] |	 Wynik cząstkowy: 5
[Czas: 15:43:06.828]	[Czas: 15:43:06.828]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887320] |	 Wynik cząstkowy: 36
[Czas: 15:43:06.828]	[Czas: 15:43:06.828]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887320] |	 Wynik cząstkowy: 89
[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887320] |	 Wynik cząstkowy: 72
[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887320] |	 Wynik cząstkowy: 33
[Czas: 15:43:06.829]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887320] |	 ZDAŁ A (-> B) |	 Wynik: 47.00 pkt
[Czas: 15:43:06.829]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887321] treść nr: 46
[Czas: 15:43:06.830]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887321] treść nr: 31
[Czas: 15:43:06.830]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887321] treść nr: 28
[Czas: 15:43:06.830]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887321] treść nr: 9
[Czas: 15:43:06.830]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887321] treść nr: 23
[Czas: 15:43:07.035]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887321] |	 Wynik cząstkowy: 82
[Czas: 15:43:07.035]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887321] |	 Wynik cząstkowy: 15
[Czas: 15:43:07.035]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887321] |	 Wynik cząstkowy: 80
[Czas: 15:43:07.035]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887321] |	 Wynik cząstkowy: 76
[Czas: 15:43:07.035]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887321] |	 Wynik cząstkowy: 66
[Czas: 15:43:07.036]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887321] |	 ZDAŁ A (-> B) |	 Wynik: 63.80 pkt
[Czas: 15:43:07.037]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887322] treść nr: 25
[Czas: 15:43:07.037]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887322] treść nr: 39
[Czas: 15:43:07.037]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887322] treść nr: 17
[Czas: 15:43:07.037]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887322] treść nr: 48
[Czas: 15:43:07.037]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887322] treść nr: 22
[Czas: 15:43:07.241]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887322] |	 Wynik cząstkowy: 98
[Czas: 15:43:07.241]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887322] |	 Wynik cząstkowy: 44
[Czas: 15:43:07.241]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887322] |	 Wynik cząstkowy: 76
[Czas: 15:43:07.241]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887322] |	 Wynik cząstkowy: 85
[Czas: 15:43:07.241]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887322] |	 Wynik cząstkowy: 49
[Czas: 15:43:07.241]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887322] |	 ZDAŁ A (-> B) |	 Wynik: 70.40 pkt
[Czas: 15:43:07.242]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887323] treść nr: 13
[Czas: 15:43:07.242]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887323] treść nr: 28
[Czas: 15:43:07.242]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887323] treść nr: 19
[Czas: 15:43:07.242]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887323] treść nr: 7
[Czas: 15:43:07.242]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887323] treść nr: 41
[Czas: 15:43:07.444]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887323] |	 Wynik cząstkowy: 7
[Czas: 15:43:07.444]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887323] |	 Wynik cząstkowy: 72
[Czas: 15:43:07.444]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887323] |	 Wynik cząstkowy: 31
[Czas: 15:43:07.444]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887323] |	 Wynik cząstkowy: 79
