[Czas: 11:54:57.879]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 11:55:04.862]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316760] treść nr: 31
[Czas: 11:56:30.720]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317079] | Numer pytania: 37 | Jego odpowiedz: 44 	 Wynik cząstkowy: 48
[Czas: 11:56:30.720]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317079] | Numer pytania: 45 | Jego odpowiedz: 47 	 Wynik cząstkowy: 57
[Czas: 11:56:30.720]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317079] | Numer pytania: 31 | Jego odpowiedz: 33 	 Wynik cząstkowy: 91
[Czas: 11:56:30.720]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317079] |	 ZDAŁ A (-> B) |	 Wynik: 64.60 pkt
[Czas: 11:56:30.721]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317080] treść nr: 49
[Czas: 11:56:30.721]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317080] treść nr: 27
[Czas: 11:56:30.721]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317080] treść nr: 32
[Czas: 11:56:30.721]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317080] treść nr: 34
[Czas: 11:56:30.722]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317080] treść nr: 11
[Czas: 11:56:31.023]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317080] | Numer pytania: 32 | Jego odpowiedz: 38 	 Wynik cząstkowy: 53
[Czas: 11:56:31.023]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317080] | Numer pytania: 11 | Jego odpowiedz: 16 	 Wynik cząstkowy: 59
[Czas: 11:56:31.023]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317080] | Numer pytania: 49 | Jego odpowiedz: 51 	 Wynik cząstkowy: 71
[Czas: 11:56:31.023]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317080] | Numer pytania: 34 | Jego odpowiedz: 38 	 Wynik cząstkowy: 75
[Czas: 11:56:31.023]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317080] | Numer pytania: 27 | Jego odpowiedz: 37 	 Wynik cząstkowy: 33
[Czas: 11:56:31.024]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317080] |	 ZDAŁ A (-> B) |	 Wynik: 58.20 pkt
[Czas: 11:56:31.024]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317081] treść nr: 17
[Czas: 11:56:31.025]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317081] treść nr: 16
[Czas: 11:56:31.025]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317081] treść nr: 6
[Czas: 11:56:31.025]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317081] treść nr: 9
[Czas: 11:56:31.025]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317081] treść nr: 12
[Czas: 11:56:31.327]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317081] | Numer pytania: 17 | Jego odpowiedz: 25 	 Wynik cząstkowy: 95
[Czas: 11:56:31.327]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317081] | Numer pytania: 6 | Jego odpowiedz: 10 	 Wynik cząstkowy: 29
[Czas: 11:56:31.327]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317081] | Numer pytania: 9 | Jego odpowiedz: 17 	 Wynik cząstkowy: 76
[Czas: 11:56:31.327]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317081] | Numer pytania: 16 | Jego odpowiedz: 22 	 Wynik cząstkowy: 49
[Czas: 11:56:31.327]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317081] | Numer pytania: 12 | Jego odpowiedz: 17 	 Wynik cząstkowy: 97
[Czas: 11:56:31.328]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317081] |	 ZDAŁ A (-> B) |	 Wynik: 69.20 pkt
[Czas: 11:56:31.328]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317082] treść nr: 21
[Czas: 11:56:31.328]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317082] treść nr: 12
[Czas: 11:56:31.329]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317082] treść nr: 33
[Czas: 11:56:31.329]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317082] treść nr: 15
[Czas: 11:56:31.329]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317082] treść nr: 44
[Czas: 11:56:31.633]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317082] | Numer pytania: 12 | Jego odpowiedz: 20 	 Wynik cząstkowy: 5
[Czas: 11:56:31.633]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317082] | Numer pytania: 44 | Jego odpowiedz: 52 	 Wynik cząstkowy: 94
[Czas: 11:56:31.633]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317082] | Numer pytania: 21 | Jego odpowiedz: 23 	 Wynik cząstkowy: 91
[Czas: 11:56:31.633]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317082] | Numer pytania: 15 | Jego odpowiedz: 19 	 Wynik cząstkowy: 75
[Czas: 11:56:31.633]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317082] | Numer pytania: 33 | Jego odpowiedz: 41 	 Wynik cząstkowy: 54
[Czas: 11:56:31.634]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317082] |	 ZDAŁ A (-> B) |	 Wynik: 63.80 pkt
[Czas: 11:56:31.634]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317083] treść nr: 16
[Czas: 11:56:31.634]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317083] treść nr: 3
[Czas: 11:56:31.634]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317083] treść nr: 36
[Czas: 11:56:31.635]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317083] treść nr: 48
[Czas: 11:56:31.635]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317083] treść nr: 39
[Czas: 11:56:31.937]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317083] | Numer pytania: 39 | Jego odpowiedz: 46 	 Wynik cząstkowy: 22
[Czas: 11:56:31.937]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317083] | Numer pytania: 16 | Jego odpowiedz: 26 	 Wynik cząstkowy: 52
[Czas: 11:56:31.937]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317083] | Numer pytania: 3 | Jego odpowiedz: 11 	 Wynik cząstkowy: 42
[Czas: 11:56:31.937]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317083] | Numer pytania: 36 | Jego odpowiedz: 44 	 Wynik cząstkowy: 61
[Czas: 11:56:31.937]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317083] | Numer pytania: 48 | Jego odpowiedz: 49 	 Wynik cząstkowy: 93
[Czas: 11:56:31.938]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317083] |	 ZDAŁ A (-> B) |	 Wynik: 54.00 pkt
[Czas: 11:56:31.938]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317084] treść nr: 25
[Czas: 11:56:31.938]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317084] treść nr: 29
[Czas: 11:56:31.939]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317084] treść nr: 41
[Czas: 11:56:31.939]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317084] treść nr: 32
[Czas: 11:56:31.939]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317084] treść nr: 37
[Czas: 11:56:32.241]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317084] | Numer pytania: 25 | Jego odpowiedz: 34 	 Wynik cząstkowy: 95
[Czas: 11:56:32.241]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317084] | Numer pytania: 41 | Jego odpowiedz: 48 	 Wynik cząstkowy: 75
[Czas: 11:56:32.241]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317084] | Numer pytania: 37 | Jego odpowiedz: 41 	 Wynik cząstkowy: 63
[Czas: 11:56:32.241]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317084] | Numer pytania: 32 | Jego odpowiedz: 33 	 Wynik cząstkowy: 23
[Czas: 11:56:32.241]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317084] | Numer pytania: 29 | Jego odpowiedz: 37 	 Wynik cząstkowy: 37
[Czas: 11:56:32.242]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317084] |	 ZDAŁ A (-> B) |	 Wynik: 58.60 pkt
[Czas: 11:56:32.242]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317085] treść nr: 3
[Czas: 11:56:32.242]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317085] treść nr: 24
[Czas: 11:56:32.242]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317085] treść nr: 42
[Czas: 11:56:32.243]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317085] treść nr: 37
[Czas: 11:56:32.243]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317085] treść nr: 38
[Czas: 11:56:32.554]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317085] | Numer pytania: 3 | Jego odpowiedz: 13 	 Wynik cząstkowy: 56
[Czas: 11:56:32.554]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317085] | Numer pytania: 38 | Jego odpowiedz: 43 	 Wynik cząstkowy: 96
[Czas: 11:56:32.554]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317085] | Numer pytania: 42 | Jego odpowiedz: 43 	 Wynik cząstkowy: 24
[Czas: 11:56:32.554]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317085] | Numer pytania: 24 | Jego odpowiedz: 32 	 Wynik cząstkowy: 44
[Czas: 11:56:32.554]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317085] | Numer pytania: 37 | Jego odpowiedz: 40 	 Wynik cząstkowy: 12
[Czas: 11:56:32.555]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317085] |	 ZDAŁ A (-> B) |	 Wynik: 46.40 pkt
[Czas: 11:56:32.555]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317086] treść nr: 34
[Czas: 11:56:32.555]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317086] treść nr: 22
[Czas: 11:56:32.556]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317086] treść nr: 27
[Czas: 11:56:32.556]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317086] treść nr: 19
[Czas: 11:56:32.556]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317086] treść nr: 21
[Czas: 11:56:32.858]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317086] | Numer pytania: 34 | Jego odpowiedz: 42 	 Wynik cząstkowy: 27
[Czas: 11:56:32.858]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317086] | Numer pytania: 21 | Jego odpowiedz: 30 	 Wynik cząstkowy: 86
[Czas: 11:56:32.858]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317086] | Numer pytania: 27 | Jego odpowiedz: 36 	 Wynik cząstkowy: 6
[Czas: 11:56:32.858]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317086] | Numer pytania: 22 | Jego odpowiedz: 24 	 Wynik cząstkowy: 37
[Czas: 11:56:32.858]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317086] | Numer pytania: 19 | Jego odpowiedz: 29 	 Wynik cząstkowy: 59
[Czas: 11:56:32.859]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317086] |	 ZDAŁ A (-> B) |	 Wynik: 43.00 pkt
[Czas: 11:56:32.859]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317087] treść nr: 39
[Czas: 11:56:32.860]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317087] treść nr: 19
[Czas: 11:56:32.860]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317087] treść nr: 8
[Czas: 11:56:32.860]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317087] treść nr: 29
[Czas: 11:56:32.860]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317087] treść nr: 50
[Czas: 11:56:33.162]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317087] | Numer pytania: 29 | Jego odpowiedz: 37 	 Wynik cząstkowy: 67
[Czas: 11:56:33.162]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317087] | Numer pytania: 19 | Jego odpowiedz: 20 	 Wynik cząstkowy: 64
[Czas: 11:56:33.162]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317087] | Numer pytania: 39 | Jego odpowiedz: 47 	 Wynik cząstkowy: 75
[Czas: 11:56:33.162]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317087] | Numer pytania: 50 | Jego odpowiedz: 59 	 Wynik cząstkowy: 26
[Czas: 11:56:33.162]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317087] | Numer pytania: 8 | Jego odpowiedz: 15 	 Wynik cząstkowy: 30
[Czas: 11:56:33.163]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317087] |	 ZDAŁ A (-> B) |	 Wynik: 52.40 pkt
[Czas: 11:56:33.163]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317088] treść nr: 40
[Czas: 11:56:33.163]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317088] treść nr: 26
[Czas: 11:56:33.163]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317088] treść nr: 9
[Czas: 11:56:33.164]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317088] treść nr: 31
[Czas: 11:56:33.164]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317088] treść nr: 12
[Czas: 11:56:33.466]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317088] | Numer pytania: 26 | Jego odpowiedz: 36 	 Wynik cząstkowy: 68
[Czas: 11:56:33.466]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317088] | Numer pytania: 9 | Jego odpowiedz: 11 	 Wynik cząstkowy: 95
[Czas: 11:56:33.466]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317088] | Numer pytania: 12 | Jego odpowiedz: 17 	 Wynik cząstkowy: 63
[Czas: 11:56:33.466]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317088] | Numer pytania: 40 | Jego odpowiedz: 42 	 Wynik cząstkowy: 77
[Czas: 11:56:33.466]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317088] | Numer pytania: 31 | Jego odpowiedz: 37 	 Wynik cząstkowy: 55
[Czas: 11:56:33.466]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317088] |	 ZDAŁ A (-> B) |	 Wynik: 71.60 pkt
[Czas: 11:56:33.466]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317089] treść nr: 33
[Czas: 11:56:33.467]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317089] treść nr: 11
[Czas: 11:56:33.467]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317089] treść nr: 42
[Czas: 11:56:33.467]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317089] treść nr: 32
[Czas: 11:56:33.467]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317089] treść nr: 12
[Czas: 11:56:33.772]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317089] | Numer pytania: 33 | Jego odpowiedz: 35 	 Wynik cząstkowy: 24
[Czas: 11:56:33.772]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317089] | Numer pytania: 32 | Jego odpowiedz: 36 	 Wynik cząstkowy: 45
[Czas: 11:56:33.772]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317089] | Numer pytania: 42 | Jego odpowiedz: 50 	 Wynik cząstkowy: 77
[Czas: 11:56:33.772]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317089] | Numer pytania: 11 | Jego odpowiedz: 13 	 Wynik cząstkowy: 20
[Czas: 11:56:33.772]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317089] | Numer pytania: 12 | Jego odpowiedz: 15 	 Wynik cząstkowy: 47
[Czas: 11:56:33.772]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317089] |	 ZDAŁ A (-> B) |	 Wynik: 42.60 pkt
[Czas: 11:56:33.773]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317090] treść nr: 15
[Czas: 11:56:33.773]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317090] treść nr: 41
[Czas: 11:56:33.773]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317090] treść nr: 37
[Czas: 11:56:33.773]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317090] treść nr: 46
[Czas: 11:56:33.773]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317090] treść nr: 40
[Czas: 11:56:34.085]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317090] | Numer pytania: 15 | Jego odpowiedz: 16 	 Wynik cząstkowy: 5
[Czas: 11:56:34.086]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317090] | Numer pytania: 41 | Jego odpowiedz: 43 	 Wynik cząstkowy: 1
[Czas: 11:56:34.086]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317090] | Numer pytania: 37 | Jego odpowiedz: 39 	 Wynik cząstkowy: 32
[Czas: 11:56:34.086]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317090] | Numer pytania: 40 | Jego odpowiedz: 45 	 Wynik cząstkowy: 11
[Czas: 11:56:34.086]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317090] | Numer pytania: 46 | Jego odpowiedz: 48 	 Wynik cząstkowy: 78
[Czas: 11:56:34.086]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317090] |	 OBLAŁ A (Koniec) |	 Wynik: 25.40 pkt
[Czas: 11:56:34.087]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317091] treść nr: 42
[Czas: 11:56:34.087]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317091] treść nr: 33
[Czas: 11:56:34.087]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317091] treść nr: 25
[Czas: 11:56:34.087]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317091] treść nr: 24
[Czas: 11:56:34.088]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317091] treść nr: 45
