[Czas: 17:14:23.491]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 17:14:24.728]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1022709] treść nr: 45
[Czas: 17:14:25.773]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023151] |	 Wynik cząstkowy: 79
[Czas: 17:14:25.773]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023151] |	 Wynik cząstkowy: 59
[Czas: 17:14:25.773]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023151] |	 ZDAŁ A (-> B) |	 Wynik: 39.60 pkt
[Czas: 17:14:25.774]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023152] treść nr: 11
[Czas: 17:14:25.774]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023152] treść nr: 40
[Czas: 17:14:25.774]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023152] treść nr: 1
[Czas: 17:14:25.774]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023152] treść nr: 20
[Czas: 17:14:25.774]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023152] treść nr: 41
[Czas: 17:14:25.774]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023152] |	 Wynik cząstkowy: 36
[Czas: 17:14:25.774]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023152] |	 Wynik cząstkowy: 18
[Czas: 17:14:25.774]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023152] |	 Wynik cząstkowy: 53
[Czas: 17:14:25.774]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023152] |	 Wynik cząstkowy: 20
[Czas: 17:14:25.774]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023152] |	 Wynik cząstkowy: 41
[Czas: 17:14:25.774]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023152] |	 ZDAŁ A (-> B) |	 Wynik: 33.60 pkt
[Czas: 17:14:25.775]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023153] treść nr: 28
[Czas: 17:14:25.775]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023153] treść nr: 33
[Czas: 17:14:25.775]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023153] treść nr: 45
[Czas: 17:14:25.775]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023153] treść nr: 40
[Czas: 17:14:25.775]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023153] treść nr: 44
[Czas: 17:14:25.775]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023153] |	 Wynik cząstkowy: 59
[Czas: 17:14:25.775]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023153] |	 Wynik cząstkowy: 13
[Czas: 17:14:25.775]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023153] |	 Wynik cząstkowy: 84
[Czas: 17:14:25.775]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023153] |	 Wynik cząstkowy: 3
[Czas: 17:14:25.775]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023153] |	 Wynik cząstkowy: 48
[Czas: 17:14:25.776]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023153] |	 ZDAŁ A (-> B) |	 Wynik: 41.40 pkt
[Czas: 17:14:25.776]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023154] treść nr: 28
[Czas: 17:14:25.776]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023154] treść nr: 30
[Czas: 17:14:25.776]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023154] treść nr: 3
[Czas: 17:14:25.776]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023154] treść nr: 10
[Czas: 17:14:25.776]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023154] treść nr: 17
[Czas: 17:14:25.777]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023154] |	 Wynik cząstkowy: 20
[Czas: 17:14:25.777]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023154] |	 Wynik cząstkowy: 53
[Czas: 17:14:25.777]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023154] |	 Wynik cząstkowy: 55
[Czas: 17:14:25.777]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023154] |	 Wynik cząstkowy: 45
[Czas: 17:14:25.777]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023154] |	 Wynik cząstkowy: 60
[Czas: 17:14:25.777]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023154] |	 ZDAŁ A (-> B) |	 Wynik: 46.60 pkt
[Czas: 17:14:25.777]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023155] treść nr: 21
[Czas: 17:14:25.777]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023155] treść nr: 35
[Czas: 17:14:25.778]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023155] treść nr: 17
[Czas: 17:14:25.778]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023155] treść nr: 40
[Czas: 17:14:25.778]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023155] treść nr: 26
[Czas: 17:14:25.778]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023155] |	 Wynik cząstkowy: 46
[Czas: 17:14:25.778]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023155] |	 Wynik cząstkowy: 66
[Czas: 17:14:25.778]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023155] |	 Wynik cząstkowy: 42
[Czas: 17:14:25.778]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023155] |	 Wynik cząstkowy: 26
[Czas: 17:14:25.778]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023155] |	 Wynik cząstkowy: 54
[Czas: 17:14:25.778]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023155] |	 ZDAŁ A (-> B) |	 Wynik: 46.80 pkt
[Czas: 17:14:25.779]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023156] treść nr: 19
[Czas: 17:14:25.779]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023156] treść nr: 42
[Czas: 17:14:25.779]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023156] treść nr: 23
[Czas: 17:14:25.779]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023156] treść nr: 13
[Czas: 17:14:25.779]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023156] treść nr: 33
[Czas: 17:14:25.779]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023156] |	 Wynik cząstkowy: 12
[Czas: 17:14:25.779]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023156] |	 Wynik cząstkowy: 70
[Czas: 17:14:25.779]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023156] |	 Wynik cząstkowy: 65
[Czas: 17:14:25.779]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023156] |	 Wynik cząstkowy: 35
[Czas: 17:14:25.779]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023156] |	 Wynik cząstkowy: 22
[Czas: 17:14:25.780]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023156] |	 ZDAŁ A (-> B) |	 Wynik: 40.80 pkt
[Czas: 17:14:25.780]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023157] (Stary) |	 ZALICZONA A (Wcześniej) |	 Przekierowanie do B
[Czas: 17:14:25.780]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023158] treść nr: 38
[Czas: 17:14:25.780]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023158] treść nr: 23
[Czas: 17:14:25.780]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023158] treść nr: 50
[Czas: 17:14:25.780]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023158] treść nr: 41
[Czas: 17:14:25.780]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023158] treść nr: 32
[Czas: 17:14:25.780]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023158] |	 Wynik cząstkowy: 82
[Czas: 17:14:25.780]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023158] |	 Wynik cząstkowy: 69
[Czas: 17:14:25.780]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023158] |	 Wynik cząstkowy: 37
[Czas: 17:14:25.780]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023158] |	 Wynik cząstkowy: 37
[Czas: 17:14:25.780]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023158] |	 Wynik cząstkowy: 93
[Czas: 17:14:25.781]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023158] |	 ZDAŁ A (-> B) |	 Wynik: 63.60 pkt
[Czas: 17:14:25.781]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023159] treść nr: 10
[Czas: 17:14:25.781]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023159] treść nr: 48
[Czas: 17:14:25.781]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023159] treść nr: 20
[Czas: 17:14:25.781]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023159] treść nr: 26
[Czas: 17:14:25.781]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023159] treść nr: 39
[Czas: 17:14:25.782]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023159] |	 Wynik cząstkowy: 6
[Czas: 17:14:25.782]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023159] |	 Wynik cząstkowy: 57
[Czas: 17:14:25.782]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023159] |	 Wynik cząstkowy: 18
[Czas: 17:14:25.782]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023159] |	 Wynik cząstkowy: 26
[Czas: 17:14:25.782]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023159] |	 Wynik cząstkowy: 50
[Czas: 17:14:25.782]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023159] |	 ZDAŁ A (-> B) |	 Wynik: 31.40 pkt
[Czas: 17:14:25.782]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023160] treść nr: 34
[Czas: 17:14:25.782]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023160] treść nr: 7
[Czas: 17:14:25.782]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023160] treść nr: 27
[Czas: 17:14:25.782]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023160] treść nr: 8
[Czas: 17:14:25.783]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023160] treść nr: 21
[Czas: 17:14:25.783]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023160] |	 Wynik cząstkowy: 87
[Czas: 17:14:25.783]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023160] |	 Wynik cząstkowy: 18
[Czas: 17:14:25.783]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023160] |	 Wynik cząstkowy: 18
[Czas: 17:14:25.783]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023160] |	 Wynik cząstkowy: 56
[Czas: 17:14:25.783]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023160] |	 Wynik cząstkowy: 16
[Czas: 17:14:25.783]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023160] |	 ZDAŁ A (-> B) |	 Wynik: 39.00 pkt
[Czas: 17:14:25.784]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023161] treść nr: 40
[Czas: 17:14:25.784]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023161] treść nr: 1
[Czas: 17:14:25.784]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023161] treść nr: 42
[Czas: 17:14:25.784]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023161] treść nr: 41
[Czas: 17:14:25.784]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023161] treść nr: 43
[Czas: 17:14:25.784]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023161] |	 Wynik cząstkowy: 65
[Czas: 17:14:25.784]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023161] |	 Wynik cząstkowy: 26
[Czas: 17:14:25.784]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023161] |	 Wynik cząstkowy: 16
[Czas: 17:14:25.784]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023161] |	 Wynik cząstkowy: 34
[Czas: 17:14:25.784]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023161] |	 Wynik cząstkowy: 19
[Czas: 17:14:25.784]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023161] |	 ZDAŁ A (-> B) |	 Wynik: 32.00 pkt
[Czas: 17:14:25.785]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023162] treść nr: 18
[Czas: 17:14:25.785]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023162] treść nr: 27
[Czas: 17:14:25.785]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023162] treść nr: 32
[Czas: 17:14:25.785]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023162] treść nr: 39
[Czas: 17:14:25.785]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023162] treść nr: 4
[Czas: 17:14:25.785]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023162] |	 Wynik cząstkowy: 18
[Czas: 17:14:25.785]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023162] |	 Wynik cząstkowy: 94
[Czas: 17:14:25.785]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023162] |	 Wynik cząstkowy: 51
[Czas: 17:14:25.785]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023162] |	 Wynik cząstkowy: 28
[Czas: 17:14:25.785]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023162] |	 Wynik cząstkowy: 21
[Czas: 17:14:25.786]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023162] |	 ZDAŁ A (-> B) |	 Wynik: 42.40 pkt
[Czas: 17:14:25.786]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023163] treść nr: 13
[Czas: 17:14:25.786]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023163] treść nr: 46
[Czas: 17:14:25.786]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023163] treść nr: 34
[Czas: 17:14:25.786]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023163] treść nr: 39
[Czas: 17:14:25.786]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023163] treść nr: 5
[Czas: 17:14:25.786]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023163] |	 Wynik cząstkowy: 57
[Czas: 17:14:25.786]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023163] |	 Wynik cząstkowy: 43
[Czas: 17:14:25.786]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023163] |	 Wynik cząstkowy: 75
[Czas: 17:14:25.786]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023163] |	 Wynik cząstkowy: 43
[Czas: 17:14:25.786]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023163] |	 Wynik cząstkowy: 20
[Czas: 17:14:25.787]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023163] |	 ZDAŁ A (-> B) |	 Wynik: 47.60 pkt
[Czas: 17:14:25.787]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023164] treść nr: 48
[Czas: 17:14:25.787]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023164] treść nr: 17
[Czas: 17:14:25.787]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023164] treść nr: 15
[Czas: 17:14:25.787]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023164] treść nr: 39
[Czas: 17:14:25.788]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023164] treść nr: 7
[Czas: 17:14:25.788]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023164] |	 Wynik cząstkowy: 38
[Czas: 17:14:25.788]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023164] |	 Wynik cząstkowy: 64
[Czas: 17:14:25.788]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023164] |	 Wynik cząstkowy: 41
[Czas: 17:14:25.788]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023164] |	 Wynik cząstkowy: 41
[Czas: 17:14:25.788]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023164] |	 Wynik cząstkowy: 23
[Czas: 17:14:25.788]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023164] |	 ZDAŁ A (-> B) |	 Wynik: 41.40 pkt
[Czas: 17:14:25.788]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023165] treść nr: 1
[Czas: 17:14:25.788]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023165] treść nr: 11
[Czas: 17:14:25.789]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023165] treść nr: 9
[Czas: 17:14:25.789]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023165] treść nr: 35
