[Czas: 15:53:25.727]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 15:53:28.026]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892426] treść nr: 34
[Czas: 15:53:42.167]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892487] treść nr: 20
[Czas: 15:53:42.167]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892487] treść nr: 17
[Czas: 15:53:42.167]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892487] treść nr: 44
[Czas: 15:53:42.369]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892487] |	 Wynik cząstkowy: 46
[Czas: 15:53:42.369]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892487] |	 Wynik cząstkowy: 89
[Czas: 15:53:42.369]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892487] |	 Wynik cząstkowy: 64
[Czas: 15:53:42.369]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892487] |	 Wynik cząstkowy: 20
[Czas: 15:53:42.369]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892487] |	 Wynik cząstkowy: 90
[Czas: 15:53:42.370]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892487] |	 ZDAŁ A (-> B) |	 Wynik: 61.80 pkt
[Czas: 15:53:42.371]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892488] treść nr: 23
[Czas: 15:53:42.371]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892488] treść nr: 45
[Czas: 15:53:42.371]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892488] treść nr: 31
[Czas: 15:53:42.372]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892488] treść nr: 7
[Czas: 15:53:42.372]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892488] treść nr: 47
[Czas: 15:53:42.576]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892488] |	 Wynik cząstkowy: 35
[Czas: 15:53:42.576]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892488] |	 Wynik cząstkowy: 5
[Czas: 15:53:42.576]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892488] |	 Wynik cząstkowy: 85
[Czas: 15:53:42.576]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892488] |	 Wynik cząstkowy: 65
[Czas: 15:53:42.576]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892488] |	 Wynik cząstkowy: 5
[Czas: 15:53:42.577]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892488] |	 ZDAŁ A (-> B) |	 Wynik: 39.00 pkt
[Czas: 15:53:42.577]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892489] treść nr: 50
[Czas: 15:53:42.577]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892489] treść nr: 26
[Czas: 15:53:42.577]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892489] treść nr: 46
[Czas: 15:53:42.578]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892489] treść nr: 32
[Czas: 15:53:42.578]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892489] treść nr: 18
[Czas: 15:53:42.793]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892489] |	 Wynik cząstkowy: 97
[Czas: 15:53:42.793]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892489] |	 Wynik cząstkowy: 49
[Czas: 15:53:42.793]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892489] |	 Wynik cząstkowy: 78
[Czas: 15:53:42.793]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892489] |	 Wynik cząstkowy: 96
[Czas: 15:53:42.793]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892489] |	 Wynik cząstkowy: 56
[Czas: 15:53:42.794]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892489] |	 ZDAŁ A (-> B) |	 Wynik: 75.20 pkt
[Czas: 15:53:42.795]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892490] treść nr: 46
[Czas: 15:53:42.795]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892490] treść nr: 15
[Czas: 15:53:42.795]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892490] treść nr: 8
[Czas: 15:53:42.795]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892490] treść nr: 18
[Czas: 15:53:42.795]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892490] treść nr: 33
[Czas: 15:53:43.001]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892490] |	 Wynik cząstkowy: 5
[Czas: 15:53:43.001]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892490] |	 Wynik cząstkowy: 64
[Czas: 15:53:43.001]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892490] |	 Wynik cząstkowy: 83
[Czas: 15:53:43.001]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892490] |	 Wynik cząstkowy: 19
[Czas: 15:53:43.001]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892490] |	 Wynik cząstkowy: 94
[Czas: 15:53:43.002]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892490] |	 ZDAŁ A (-> B) |	 Wynik: 53.00 pkt
[Czas: 15:53:43.002]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892491] treść nr: 22
[Czas: 15:53:43.003]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892491] treść nr: 12
[Czas: 15:53:43.003]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892491] treść nr: 5
[Czas: 15:53:43.003]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892491] treść nr: 4
[Czas: 15:53:43.003]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892491] treść nr: 21
[Czas: 15:53:43.208]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892491] |	 Wynik cząstkowy: 81
[Czas: 15:53:43.207]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892491] |	 Wynik cząstkowy: 9
[Czas: 15:53:43.208]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892491] |	 Wynik cząstkowy: 4
[Czas: 15:53:43.207]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892491] |	 Wynik cząstkowy: 73
[Czas: 15:53:43.208]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892491] |	 Wynik cząstkowy: 74
[Czas: 15:53:43.208]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892491] |	 ZDAŁ A (-> B) |	 Wynik: 48.20 pkt
[Czas: 15:53:43.209]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892492] treść nr: 31
[Czas: 15:53:43.209]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892492] treść nr: 9
[Czas: 15:53:43.209]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892492] treść nr: 43
[Czas: 15:53:43.209]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892492] treść nr: 29
[Czas: 15:53:43.210]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892492] treść nr: 42
[Czas: 15:53:43.411]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892492] |	 Wynik cząstkowy: 34
[Czas: 15:53:43.411]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892492] |	 Wynik cząstkowy: 83
[Czas: 15:53:43.411]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892492] |	 Wynik cząstkowy: 29
[Czas: 15:53:43.411]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892492] |	 Wynik cząstkowy: 90
[Czas: 15:53:43.411]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892492] |	 Wynik cząstkowy: 11
[Czas: 15:53:43.411]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892492] |	 ZDAŁ A (-> B) |	 Wynik: 49.40 pkt
[Czas: 15:53:43.411]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892493] treść nr: 34
[Czas: 15:53:43.411]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892493] treść nr: 43
[Czas: 15:53:43.412]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892493] treść nr: 33
[Czas: 15:53:43.412]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892493] treść nr: 41
[Czas: 15:53:43.412]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892493] treść nr: 10
[Czas: 15:53:43.613]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892493] |	 Wynik cząstkowy: 37
[Czas: 15:53:43.613]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892493] |	 Wynik cząstkowy: 12
[Czas: 15:53:43.613]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892493] |	 Wynik cząstkowy: 67
[Czas: 15:53:43.613]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892493] |	 Wynik cząstkowy: 7
[Czas: 15:53:43.613]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892493] |	 Wynik cząstkowy: 20
[Czas: 15:53:43.614]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892493] |	 OBLAŁ A (Koniec) |	 Wynik: 28.60 pkt
[Czas: 15:53:43.614]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892494] treść nr: 18
[Czas: 15:53:43.614]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892494] treść nr: 28
[Czas: 15:53:43.614]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892494] treść nr: 49
[Czas: 15:53:43.615]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892494] treść nr: 24
[Czas: 15:53:43.615]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892494] treść nr: 31
[Czas: 15:53:43.816]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892494] |	 Wynik cząstkowy: 95
[Czas: 15:53:43.816]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892494] |	 Wynik cząstkowy: 65
[Czas: 15:53:43.816]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892494] |	 Wynik cząstkowy: 33
[Czas: 15:53:43.816]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892494] |	 Wynik cząstkowy: 13
[Czas: 15:53:43.816]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892494] |	 Wynik cząstkowy: 43
[Czas: 15:53:43.817]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892494] |	 ZDAŁ A (-> B) |	 Wynik: 49.80 pkt
[Czas: 15:53:43.817]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892495] treść nr: 10
[Czas: 15:53:43.818]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892495] treść nr: 30
[Czas: 15:53:43.818]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892495] treść nr: 44
[Czas: 15:53:43.818]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892495] treść nr: 4
[Czas: 15:53:43.818]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892495] treść nr: 36
[Czas: 15:53:44.033]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892495] |	 Wynik cząstkowy: 6
[Czas: 15:53:44.033]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892495] |	 Wynik cząstkowy: 85
[Czas: 15:53:44.033]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892495] |	 Wynik cząstkowy: 67
[Czas: 15:53:44.033]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892495] |	 Wynik cząstkowy: 90
[Czas: 15:53:44.033]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892495] |	 Wynik cząstkowy: 77
[Czas: 15:53:44.034]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892495] |	 ZDAŁ A (-> B) |	 Wynik: 65.00 pkt
[Czas: 15:53:44.034]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892496] treść nr: 28
[Czas: 15:53:44.035]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892496] treść nr: 3
[Czas: 15:53:44.035]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892496] treść nr: 4
[Czas: 15:53:44.035]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892496] treść nr: 20
[Czas: 15:53:44.035]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892496] treść nr: 14
[Czas: 15:53:44.250]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892496] |	 Wynik cząstkowy: 34
[Czas: 15:53:44.250]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892496] |	 Wynik cząstkowy: 2
[Czas: 15:53:44.250]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892496] |	 Wynik cząstkowy: 0
[Czas: 15:53:44.250]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892496] |	 Wynik cząstkowy: 31
[Czas: 15:53:44.250]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892496] |	 Wynik cząstkowy: 82
[Czas: 15:53:44.251]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892496] |	 OBLAŁ A (Koniec) |	 Wynik: 29.80 pkt
[Czas: 15:53:44.252]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892497] treść nr: 42
[Czas: 15:53:44.252]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892497] treść nr: 5
[Czas: 15:53:44.252]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892497] treść nr: 50
[Czas: 15:53:44.252]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892497] treść nr: 15
[Czas: 15:53:44.252]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892497] treść nr: 35
[Czas: 15:53:44.454]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892497] |	 Wynik cząstkowy: 61
[Czas: 15:53:44.454]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892497] |	 Wynik cząstkowy: 90
[Czas: 15:53:44.454]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892497] |	 Wynik cząstkowy: 98
[Czas: 15:53:44.454]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892497] |	 Wynik cząstkowy: 97
[Czas: 15:53:44.454]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892497] |	 Wynik cząstkowy: 69
[Czas: 15:53:44.455]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892497] |	 ZDAŁ A (-> B) |	 Wynik: 83.00 pkt
[Czas: 15:53:44.455]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892498] treść nr: 40
[Czas: 15:53:44.455]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892498] treść nr: 49
[Czas: 15:53:44.455]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892498] treść nr: 19
[Czas: 15:53:44.456]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892498] treść nr: 43
[Czas: 15:53:44.456]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892498] treść nr: 8
[Czas: 15:53:44.661]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892498] |	 Wynik cząstkowy: 23
[Czas: 15:53:44.660]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892498] |	 Wynik cząstkowy: 67
[Czas: 15:53:44.661]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892498] |	 Wynik cząstkowy: 73
[Czas: 15:53:44.660]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892498] |	 Wynik cząstkowy: 0
[Czas: 15:53:44.661]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892498] |	 Wynik cząstkowy: 85
[Czas: 15:53:44.661]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892498] |	 ZDAŁ A (-> B) |	 Wynik: 49.60 pkt
[Czas: 15:53:44.662]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892499] treść nr: 34
[Czas: 15:53:44.662]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892499] treść nr: 24
[Czas: 15:53:44.662]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892499] treść nr: 25
[Czas: 15:53:44.662]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892499] treść nr: 39
[Czas: 15:53:44.663]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892499] treść nr: 44
[Czas: 15:53:44.864]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892499] |	 Wynik cząstkowy: 26
[Czas: 15:53:44.864]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892499] |	 Wynik cząstkowy: 31
[Czas: 15:53:44.864]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892499] |	 Wynik cząstkowy: 20
[Czas: 15:53:44.864]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892499] |	 Wynik cząstkowy: 88
[Czas: 15:53:44.864]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892499] |	 Wynik cząstkowy: 57
[Czas: 15:53:44.864]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892499] |	 ZDAŁ A (-> B) |	 Wynik: 44.40 pkt
[Czas: 15:53:44.865]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892500] treść nr: 11
[Czas: 15:53:44.865]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892500] treść nr: 3
[Czas: 15:53:44.865]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892500] treść nr: 40
[Czas: 15:53:44.865]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892500] treść nr: 10
