[Czas: 15:43:16.381]	[Komisja B] [P] Przewodniczący 0 w komisji B: Rozpoczynam pracę.
[Czas: 15:43:18.945]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889253] treść nr: 2
[Czas: 15:43:33.661]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889326] |	 Wynik cząstkowy: 0
[Czas: 15:43:33.661]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889326] |	 Wynik cząstkowy: 60
[Czas: 15:43:33.661]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889326] |	 ZDAŁ B |	 Wynik: 49.00 pkt
[Czas: 15:43:33.662]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889327] treść nr: 10
[Czas: 15:43:33.662]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889327] treść nr: 25
[Czas: 15:43:33.662]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889327] treść nr: 50
[Czas: 15:43:33.877]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889327] |	 Wynik cząstkowy: 93
[Czas: 15:43:33.877]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889327] |	 Wynik cząstkowy: 1
[Czas: 15:43:33.877]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889327] |	 Wynik cząstkowy: 57
[Czas: 15:43:33.877]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889327] |	 ZDAŁ B |	 Wynik: 50.33 pkt
[Czas: 15:43:33.878]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889328] treść nr: 48
[Czas: 15:43:33.878]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889328] treść nr: 44
[Czas: 15:43:33.878]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889328] treść nr: 25
[Czas: 15:43:34.081]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889328] |	 Wynik cząstkowy: 91
[Czas: 15:43:34.081]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889328] |	 Wynik cząstkowy: 36
[Czas: 15:43:34.081]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889328] |	 Wynik cząstkowy: 87
[Czas: 15:43:34.081]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889328] |	 ZDAŁ B |	 Wynik: 71.33 pkt
[Czas: 15:43:34.082]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889329] treść nr: 46
[Czas: 15:43:34.082]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889329] treść nr: 5
[Czas: 15:43:34.082]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889329] treść nr: 35
[Czas: 15:43:34.288]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889329] |	 Wynik cząstkowy: 42
[Czas: 15:43:34.288]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889329] |	 Wynik cząstkowy: 81
[Czas: 15:43:34.288]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889329] |	 Wynik cząstkowy: 11
[Czas: 15:43:34.289]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889329] |	 ZDAŁ B |	 Wynik: 44.67 pkt
[Czas: 15:43:34.289]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889330] treść nr: 47
[Czas: 15:43:34.289]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889330] treść nr: 14
[Czas: 15:43:34.289]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889330] treść nr: 35
[Czas: 15:43:34.495]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889330] |	 Wynik cząstkowy: 96
[Czas: 15:43:34.495]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889330] |	 Wynik cząstkowy: 88
[Czas: 15:43:34.495]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889330] |	 Wynik cząstkowy: 35
[Czas: 15:43:34.495]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889330] |	 ZDAŁ B |	 Wynik: 73.00 pkt
[Czas: 15:43:34.496]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889331] treść nr: 21
[Czas: 15:43:34.496]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889331] treść nr: 2
[Czas: 15:43:34.496]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889331] treść nr: 8
[Czas: 15:43:34.702]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889331] |	 Wynik cząstkowy: 81
[Czas: 15:43:34.702]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889331] |	 Wynik cząstkowy: 47
[Czas: 15:43:34.702]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889331] |	 Wynik cząstkowy: 37
[Czas: 15:43:34.703]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889331] |	 ZDAŁ B |	 Wynik: 55.00 pkt
[Czas: 15:43:34.703]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889333] treść nr: 20
[Czas: 15:43:34.703]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889333] treść nr: 22
[Czas: 15:43:34.703]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889333] treść nr: 6
[Czas: 15:43:34.916]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889333] |	 Wynik cząstkowy: 14
[Czas: 15:43:34.916]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889333] |	 Wynik cząstkowy: 66
[Czas: 15:43:34.916]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889333] |	 Wynik cząstkowy: 32
[Czas: 15:43:34.916]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889333] |	 ZDAŁ B |	 Wynik: 37.33 pkt
[Czas: 15:43:34.917]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889335] treść nr: 14
[Czas: 15:43:34.917]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889335] treść nr: 37
[Czas: 15:43:34.917]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889335] treść nr: 46
[Czas: 15:43:35.119]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889335] |	 Wynik cząstkowy: 39
[Czas: 15:43:35.119]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889335] |	 Wynik cząstkowy: 23
[Czas: 15:43:35.119]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889335] |	 Wynik cząstkowy: 0
[Czas: 15:43:35.119]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889335] |	 OBLAŁ B |	 Wynik: 20.67 pkt
[Czas: 15:43:35.120]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889336] treść nr: 49
[Czas: 15:43:35.120]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889336] treść nr: 31
[Czas: 15:43:35.120]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889336] treść nr: 18
[Czas: 15:43:35.321]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889336] |	 Wynik cząstkowy: 27
[Czas: 15:43:35.321]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889336] |	 Wynik cząstkowy: 15
[Czas: 15:43:35.321]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889336] |	 Wynik cząstkowy: 47
[Czas: 15:43:35.322]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889336] |	 OBLAŁ B |	 Wynik: 29.67 pkt
[Czas: 15:43:35.322]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889337] treść nr: 27
[Czas: 15:43:35.323]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889337] treść nr: 10
[Czas: 15:43:35.323]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889337] treść nr: 39
[Czas: 15:43:35.526]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889337] |	 Wynik cząstkowy: 12
[Czas: 15:43:35.526]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889337] |	 Wynik cząstkowy: 27
[Czas: 15:43:35.526]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889337] |	 Wynik cząstkowy: 23
[Czas: 15:43:35.526]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889337] |	 OBLAŁ B |	 Wynik: 20.67 pkt
[Czas: 15:43:35.530]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889338] treść nr: 18
[Czas: 15:43:35.530]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889338] treść nr: 20
[Czas: 15:43:35.531]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889338] treść nr: 45
[Czas: 15:43:35.736]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889338] |	 Wynik cząstkowy: 17
[Czas: 15:43:35.736]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889338] |	 Wynik cząstkowy: 88
[Czas: 15:43:35.736]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889338] |	 Wynik cząstkowy: 79
[Czas: 15:43:35.737]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889338] |	 ZDAŁ B |	 Wynik: 61.33 pkt
[Czas: 15:43:35.738]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889339] treść nr: 33
[Czas: 15:43:35.738]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889339] treść nr: 1
[Czas: 15:43:35.738]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889339] treść nr: 13
[Czas: 15:43:35.944]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889339] |	 Wynik cząstkowy: 81
[Czas: 15:43:35.944]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889339] |	 Wynik cząstkowy: 39
[Czas: 15:43:35.944]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889339] |	 Wynik cząstkowy: 17
[Czas: 15:43:35.945]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889339] |	 ZDAŁ B |	 Wynik: 45.67 pkt
[Czas: 15:43:35.945]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889340] treść nr: 9
[Czas: 15:43:35.946]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889340] treść nr: 31
[Czas: 15:43:35.946]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889340] treść nr: 45
[Czas: 15:43:36.147]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889340] |	 Wynik cząstkowy: 26
[Czas: 15:43:36.147]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889340] |	 Wynik cząstkowy: 6
[Czas: 15:43:36.147]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889340] |	 Wynik cząstkowy: 77
[Czas: 15:43:36.148]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889340] |	 ZDAŁ B |	 Wynik: 36.33 pkt
[Czas: 15:43:36.149]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889341] treść nr: 39
[Czas: 15:43:36.149]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889341] treść nr: 31
[Czas: 15:43:36.149]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889341] treść nr: 4
[Czas: 15:43:36.350]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889341] |	 Wynik cząstkowy: 97
[Czas: 15:43:36.350]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889341] |	 Wynik cząstkowy: 15
[Czas: 15:43:36.350]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889341] |	 Wynik cząstkowy: 60
[Czas: 15:43:36.350]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889341] |	 ZDAŁ B |	 Wynik: 57.33 pkt
[Czas: 15:43:36.351]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889342] treść nr: 34
[Czas: 15:43:36.352]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889342] treść nr: 37
[Czas: 15:43:36.352]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889342] treść nr: 31
[Czas: 15:43:36.553]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889342] |	 Wynik cząstkowy: 47
[Czas: 15:43:36.553]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889342] |	 Wynik cząstkowy: 84
[Czas: 15:43:36.553]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889342] |	 Wynik cząstkowy: 0
[Czas: 15:43:36.554]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889342] |	 ZDAŁ B |	 Wynik: 43.67 pkt
[Czas: 15:43:36.559]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889343] treść nr: 15
[Czas: 15:43:36.559]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889343] treść nr: 18
[Czas: 15:43:36.560]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889343] treść nr: 48
[Czas: 15:43:36.761]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889343] |	 Wynik cząstkowy: 9
[Czas: 15:43:36.761]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889343] |	 Wynik cząstkowy: 20
[Czas: 15:43:36.761]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889343] |	 Wynik cząstkowy: 11
[Czas: 15:43:36.761]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889343] |	 OBLAŁ B |	 Wynik: 13.33 pkt
[Czas: 15:43:36.776]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889344] treść nr: 3
[Czas: 15:43:36.776]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889344] treść nr: 30
[Czas: 15:43:36.776]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889344] treść nr: 29
[Czas: 15:43:36.982]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889344] |	 Wynik cząstkowy: 0
[Czas: 15:43:36.982]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889344] |	 Wynik cząstkowy: 68
[Czas: 15:43:36.982]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889344] |	 Wynik cząstkowy: 43
[Czas: 15:43:36.982]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889344] |	 ZDAŁ B |	 Wynik: 37.00 pkt
[Czas: 15:43:36.983]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889345] treść nr: 26
[Czas: 15:43:36.983]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889345] treść nr: 30
[Czas: 15:43:36.983]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889345] treść nr: 20
[Czas: 15:43:37.188]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889345] |	 Wynik cząstkowy: 85
[Czas: 15:43:37.188]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889345] |	 Wynik cząstkowy: 100
[Czas: 15:43:37.188]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889345] |	 Wynik cząstkowy: 80
[Czas: 15:43:37.188]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889345] |	 ZDAŁ B |	 Wynik: 88.33 pkt
[Czas: 15:43:37.188]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889346] treść nr: 24
[Czas: 15:43:37.189]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889346] treść nr: 39
[Czas: 15:43:37.189]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889346] treść nr: 48
[Czas: 15:43:37.390]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889346] |	 Wynik cząstkowy: 31
[Czas: 15:43:37.390]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889346] |	 Wynik cząstkowy: 63
[Czas: 15:43:37.390]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889346] |	 Wynik cząstkowy: 80
[Czas: 15:43:37.391]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889346] |	 ZDAŁ B |	 Wynik: 58.00 pkt
[Czas: 15:43:37.393]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889347] treść nr: 15
[Czas: 15:43:37.393]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889347] treść nr: 37
[Czas: 15:43:37.393]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889347] treść nr: 48
[Czas: 15:43:37.594]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889347] |	 Wynik cząstkowy: 20
[Czas: 15:43:37.594]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889347] |	 Wynik cząstkowy: 86
[Czas: 15:43:37.594]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889347] |	 Wynik cząstkowy: 36
[Czas: 15:43:37.595]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889347] |	 ZDAŁ B |	 Wynik: 47.33 pkt
[Czas: 15:43:37.596]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889348] treść nr: 5
[Czas: 15:43:37.596]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889348] treść nr: 6
[Czas: 15:43:37.596]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889348] treść nr: 24
[Czas: 15:43:37.805]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889348] |	 Wynik cząstkowy: 90
[Czas: 15:43:37.805]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889348] |	 Wynik cząstkowy: 95
[Czas: 15:43:37.805]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889348] |	 Wynik cząstkowy: 63
[Czas: 15:43:37.805]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889348] |	 ZDAŁ B |	 Wynik: 82.67 pkt
[Czas: 15:43:37.806]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889349] treść nr: 18
[Czas: 15:43:37.806]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889349] treść nr: 32
[Czas: 15:43:37.806]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889349] treść nr: 33
[Czas: 15:43:38.020]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889349] |	 Wynik cząstkowy: 99
